Fecha,0,1,Target
2021-07-08,79.1566759541966,-10.736944261703695,20.107543999999507
2021-07-09,-28.80415730672389,-14.112736696336382,19.317504999999528
2021-07-12,-47.15381353145198,-11.895821675659917,-21.872437000000446
2021-07-13,-3.1987051160207507,36.74550263369999,-17.55261200000041
